init_aplicatie,2026-06-05T21:16:51
adauga_profesor,2026-06-05T21:16:51
adauga_profesor,2026-06-05T21:16:51
adauga_student,2026-06-05T21:16:51
adauga_student,2026-06-05T21:16:51
adauga_materie,2026-06-05T21:16:51
adauga_materie,2026-06-05T21:16:51
adauga_nota,2026-06-05T21:16:51
adauga_nota,2026-06-05T21:16:51
asigneaza_diriginte_tranzactie,2026-06-05T21:16:51
generare_rapoarte_join,2026-06-05T21:16:51
